,site_code,year,habitat.type,plot,ppt_ambient,ppt_drought,n_treat_days,perc_reduction,ppt_drought730,precip,AI,drtpct_map,drtpct_map730,amb_pct,amb_abspct,drtpct_map100,habitat.num,Extreme,Extreme.num,X,mass_category,prop.ave
126,gmgranite.us,2020,Shrubland,4,226.75,77.095,364,66,259.08,220,0.1766,-0.649568182,0.177636364,0.030681818,0.030681818,-64.95681818,2,NotExtreme,0,36,GRAMINOID,0.352641513
127,gmgranite.us,2020,Shrubland,14,226.75,77.095,364,66,259.08,220,0.1766,-0.649568182,0.177636364,0.030681818,0.030681818,-64.95681818,2,NotExtreme,0,36,GRAMINOID,0.352641513
128,gmmolar.us,2020,Shrubland,14,226.75,77.095,364,66,259.08,220,0.1727,-0.649568182,0.177636364,0.030681818,0.030681818,-64.95681818,2,NotExtreme,0,37,GRAMINOID,0.256523762
129,gmmolar.us,2020,Shrubland,12,226.75,77.095,364,66,259.08,220,0.1727,-0.649568182,0.177636364,0.030681818,0.030681818,-64.95681818,2,NotExtreme,0,37,GRAMINOID,0.256523762
130,gmmolar.us,2020,Shrubland,6,226.75,77.095,364,66,259.08,220,0.1727,-0.649568182,0.177636364,0.030681818,0.030681818,-64.95681818,2,NotExtreme,0,37,GRAMINOID,0.256523762
131,gmmolar.us,2020,Shrubland,10,226.75,77.095,364,66,259.08,220,0.1727,-0.649568182,0.177636364,0.030681818,0.030681818,-64.95681818,2,NotExtreme,0,37,GRAMINOID,0.256523762
132,gmmolar.us,2020,Shrubland,1,226.75,77.095,364,66,259.08,220,0.1727,-0.649568182,0.177636364,0.030681818,0.030681818,-64.95681818,2,NotExtreme,0,37,GRAMINOID,0.256523762
133,gmmolar.us,2020,Shrubland,8,226.75,77.095,364,66,259.08,220,0.1727,-0.649568182,0.177636364,0.030681818,0.030681818,-64.95681818,2,NotExtreme,0,37,GRAMINOID,0.256523762
134,gmmolar.us,2020,Shrubland,9,226.75,77.095,364,66,259.08,220,0.1727,-0.649568182,0.177636364,0.030681818,0.030681818,-64.95681818,2,NotExtreme,0,37,GRAMINOID,0.256523762
135,guaribas.br,2016,Grassland,3,1072.326334,767.5528229,240,28.4217128,1090.050376,1908,0.8074,-0.597718646,-0.428694771,-0.437984102,0.437984102,-59.77186463,1,Extr,1,38,GRAMINOID,0.800966931
136,guaribas.br,2016,Grassland,6,1072.326334,767.5528229,240,28.4217128,1090.050376,1908,0.8074,-0.597718646,-0.428694771,-0.437984102,0.437984102,-59.77186463,1,Extr,1,38,GRAMINOID,0.800966931
137,guaribas.br,2016,Grassland,11,1072.326334,767.5528229,240,28.4217128,1090.050376,1908,0.8074,-0.597718646,-0.428694771,-0.437984102,0.437984102,-59.77186463,1,Extr,1,38,GRAMINOID,0.800966931
138,haibei.cn,2019,Grassland,32,747.3124317,373.6562158,591,50,423.4315266,469,0.6609,-0.203291651,-0.097160924,0.593416699,0.593416699,-20.32916507,1,NotExtreme,0,39,GRAMINOID,0
139,haibei.cn,2019,Grassland,215,747.3124317,373.6562158,591,50,423.4315266,469,0.6609,-0.203291651,-0.097160924,0.593416699,0.593416699,-20.32916507,1,NotExtreme,0,39,GRAMINOID,0
140,haibei.cn,2019,Grassland,19,747.3124317,373.6562158,591,50,423.4315266,469,0.6609,-0.203291651,-0.097160924,0.593416699,0.593416699,-20.32916507,1,NotExtreme,0,39,GRAMINOID,0
141,hard.us,2016,Shrubland,6,497.3,436.811,124,12.16348281,545.3,462,0.4196,-0.054521645,0.18030303,0.076406926,0.076406926,-5.452164502,2,NotExtreme,0,40,GRAMINOID,0.271684268
142,hard.us,2016,Shrubland,3,497.3,436.811,124,12.16348281,545.3,462,0.4196,-0.054521645,0.18030303,0.076406926,0.076406926,-5.452164502,2,NotExtreme,0,40,GRAMINOID,0.271684268
143,hard.us,2016,Shrubland,1,497.3,436.811,124,12.16348281,545.3,462,0.4196,-0.054521645,0.18030303,0.076406926,0.076406926,-5.452164502,2,NotExtreme,0,40,GRAMINOID,0.271684268
144,hong.cn,2018,Grassland,107,931.5,642.4,230,31.0359635,586.1,703,0.858,-0.086201991,-0.16628734,0.325035562,0.325035562,-8.620199147,1,NotExtreme,0,42,GRAMINOID,0.419107373
145,hong.cn,2018,Grassland,302,931.5,642.4,230,31.0359635,586.1,703,0.858,-0.086201991,-0.16628734,0.325035562,0.325035562,-8.620199147,1,NotExtreme,0,42,GRAMINOID,0.419107373
146,hong.cn,2018,Grassland,202,931.5,642.4,230,31.0359635,586.1,703,0.858,-0.086201991,-0.16628734,0.325035562,0.325035562,-8.620199147,1,NotExtreme,0,42,GRAMINOID,0.419107373
147,hong.cn,2018,Grassland,409,931.5,642.4,230,31.0359635,586.1,703,0.858,-0.086201991,-0.16628734,0.325035562,0.325035562,-8.620199147,1,NotExtreme,0,42,GRAMINOID,0.419107373
148,hulun.cn,2018,Grassland,612,348.9293963,211.2297618,235,39.46346624,315.2599987,360,0.5067,-0.413250662,-0.124277781,-0.030751677,0.030751677,-41.32506617,1,Extr,1,45,GRAMINOID,0.463443082
149,hulun.cn,2018,Grassland,19,348.9293963,211.2297618,235,39.46346624,315.2599987,360,0.5067,-0.413250662,-0.124277781,-0.030751677,0.030751677,-41.32506617,1,Extr,1,45,GRAMINOID,0.463443082
150,hulun.cn,2018,Grassland,215,348.9293963,211.2297618,235,39.46346624,315.2599987,360,0.5067,-0.413250662,-0.124277781,-0.030751677,0.030751677,-41.32506617,1,Extr,1,45,GRAMINOID,0.463443082
151,hulun.cn,2018,Grassland,32,348.9293963,211.2297618,235,39.46346624,315.2599987,360,0.5067,-0.413250662,-0.124277781,-0.030751677,0.030751677,-41.32506617,1,Extr,1,45,GRAMINOID,0.463443082
152,hulun.cn,2018,Grassland,53,348.9293963,211.2297618,235,39.46346624,315.2599987,360,0.5067,-0.413250662,-0.124277781,-0.030751677,0.030751677,-41.32506617,1,Extr,1,45,GRAMINOID,0.463443082
153,hulun.cn,2018,Grassland,48,348.9293963,211.2297618,235,39.46346624,315.2599987,360,0.5067,-0.413250662,-0.124277781,-0.030751677,0.030751677,-41.32506617,1,Extr,1,45,GRAMINOID,0.463443082
154,jorndrt.us,2016,Grassland,1,172,40.24,355,76.60465116,283.6,241.88,0.163,-0.833636514,0.172482223,-0.288903589,0.288903589,-83.3636514,1,Extr,1,47,GRAMINOID,0.806057846
155,jorndrt.us,2016,Grassland,5,172,40.24,355,76.60465116,283.6,241.88,0.163,-0.833636514,0.172482223,-0.288903589,0.288903589,-83.3636514,1,Extr,1,47,GRAMINOID,0.806057846
156,jorndrt.us,2016,Grassland,4,172,40.24,355,76.60465116,283.6,241.88,0.163,-0.833636514,0.172482223,-0.288903589,0.288903589,-83.3636514,1,Extr,1,47,GRAMINOID,0.806057846
157,kernb.ca,2017,Grassland,4,414.7,264.22,449,36.28647215,411.6925,353.7,0.4723,-0.252982754,0.16395957,0.172462539,0.172462539,-25.29827537,1,NotExtreme,0,48,GRAMINOID,0.764997792
158,kernb.ca,2017,Grassland,2,414.7,264.22,449,36.28647215,411.6925,353.7,0.4723,-0.252982754,0.16395957,0.172462539,0.172462539,-25.29827537,1,NotExtreme,0,48,GRAMINOID,0.764997792
159,kernb.ca,2017,Grassland,1,414.7,264.22,449,36.28647215,411.6925,353.7,0.4723,-0.252982754,0.16395957,0.172462539,0.172462539,-25.29827537,1,NotExtreme,0,48,GRAMINOID,0.764997792
160,kernnu.ca,2017,Grassland,3,414.7,264.22,449,36.28647215,411.6925,353.7,0.4723,-0.252982754,0.16395957,0.172462539,0.172462539,-25.29827537,1,NotExtreme,0,49,GRAMINOID,0.737212468
161,kernnu.ca,2017,Grassland,4,414.7,264.22,449,36.28647215,411.6925,353.7,0.4723,-0.252982754,0.16395957,0.172462539,0.172462539,-25.29827537,1,NotExtreme,0,49,GRAMINOID,0.737212468
162,kernnu.ca,2017,Grassland,1,414.7,264.22,449,36.28647215,411.6925,353.7,0.4723,-0.252982754,0.16395957,0.172462539,0.172462539,-25.29827537,1,NotExtreme,0,49,GRAMINOID,0.737212468
163,konzadrt.us,2016,Grassland,1,1104.2,593,175,46.29596088,965.848387,830,0.735,-0.285542169,0.163672755,0.330361446,0.330361446,-28.55421687,1,NotExtreme,0,50,GRAMINOID,0.789944098
164,konzadrt.us,2016,Grassland,4,1104.2,593,175,46.29596088,965.848387,830,0.735,-0.285542169,0.163672755,0.330361446,0.330361446,-28.55421687,1,NotExtreme,0,50,GRAMINOID,0.789944098
165,konzadrt.us,2016,Grassland,10,1104.2,593,175,46.29596088,965.848387,830,0.735,-0.285542169,0.163672755,0.330361446,0.330361446,-28.55421687,1,NotExtreme,0,50,GRAMINOID,0.789944098
166,konzadrt.us,2016,Grassland,2,1104.2,593,175,46.29596088,965.848387,830,0.735,-0.285542169,0.163672755,0.330361446,0.330361446,-28.55421687,1,NotExtreme,0,50,GRAMINOID,0.789944098
167,konzadrt.us,2016,Grassland,8,1104.2,593,175,46.29596088,965.848387,830,0.735,-0.285542169,0.163672755,0.330361446,0.330361446,-28.55421687,1,NotExtreme,0,50,GRAMINOID,0.789944098
168,lygraint.no,2017,Shrubland,1,2687.9,2325.3,113,13.4900852,2713.8,2234,4.6145,0.040868397,0.21477171,0.203178156,0.203178156,4.086839749,2,NotExtreme,0,52,GRAMINOID,0.305918349
169,lygraint.no,2017,Shrubland,7,2687.9,2325.3,113,13.4900852,2713.8,2234,4.6145,0.040868397,0.21477171,0.203178156,0.203178156,4.086839749,2,NotExtreme,0,52,GRAMINOID,0.305918349
170,lygraint.no,2017,Shrubland,6,2687.9,2325.3,113,13.4900852,2713.8,2234,4.6145,0.040868397,0.21477171,0.203178156,0.203178156,4.086839749,2,NotExtreme,0,52,GRAMINOID,0.305918349
171,lygraold.no,2017,Shrubland,5,2687.9,2325.3,113,13.4900852,2713.8,2234,4.6178,0.040868397,0.21477171,0.203178156,0.203178156,4.086839749,2,NotExtreme,0,53,GRAMINOID,0.393885594
172,lygraold.no,2017,Shrubland,2,2687.9,2325.3,113,13.4900852,2713.8,2234,4.6178,0.040868397,0.21477171,0.203178156,0.203178156,4.086839749,2,NotExtreme,0,53,GRAMINOID,0.393885594
173,lygraold.no,2017,Shrubland,8,2687.9,2325.3,113,13.4900852,2713.8,2234,4.6178,0.040868397,0.21477171,0.203178156,0.203178156,4.086839749,2,NotExtreme,0,53,GRAMINOID,0.393885594
174,lygrayng.no,2017,Shrubland,8,2687.9,2325.3,113,13.4900852,2713.8,2234,4.6145,0.040868397,0.21477171,0.203178156,0.203178156,4.086839749,2,NotExtreme,0,54,GRAMINOID,0.084665133
175,lygrayng.no,2017,Shrubland,3,2687.9,2325.3,113,13.4900852,2713.8,2234,4.6145,0.040868397,0.21477171,0.203178156,0.203178156,4.086839749,2,NotExtreme,0,54,GRAMINOID,0.084665133
176,lygrayng.no,2017,Shrubland,6,2687.9,2325.3,113,13.4900852,2713.8,2234,4.6145,0.040868397,0.21477171,0.203178156,0.203178156,4.086839749,2,NotExtreme,0,54,GRAMINOID,0.084665133
177,marcdrt.ar,2016,Grassland,8,1088.2,959.05,143,11.86822275,690.5,927.9,0.7508,0.033570428,-0.255846535,0.172755685,0.172755685,3.357042785,1,NotExtreme,0,55,GRAMINOID,0.96836166
178,marcdrt.ar,2016,Grassland,6,1088.2,959.05,143,11.86822275,690.5,927.9,0.7508,0.033570428,-0.255846535,0.172755685,0.172755685,3.357042785,1,NotExtreme,0,55,GRAMINOID,0.96836166
179,marcdrt.ar,2016,Grassland,13,1088.2,959.05,143,11.86822275,690.5,927.9,0.7508,0.033570428,-0.255846535,0.172755685,0.172755685,3.357042785,1,NotExtreme,0,55,GRAMINOID,0.96836166
180,marcdrt.ar,2016,Grassland,9,1088.2,959.05,143,11.86822275,690.5,927.9,0.7508,0.033570428,-0.255846535,0.172755685,0.172755685,3.357042785,1,NotExtreme,0,55,GRAMINOID,0.96836166
181,matador.ca,2017,Grassland,4,390.6,251.33,451,35.65540195,486.505,358.4,0.4242,-0.29874442,0.357435826,0.08984375,0.08984375,-29.87444196,1,NotExtreme,0,56,GRAMINOID,0.895399165
182,matador.ca,2017,Grassland,1,390.6,251.33,451,35.65540195,486.505,358.4,0.4242,-0.29874442,0.357435826,0.08984375,0.08984375,-29.87444196,1,NotExtreme,0,56,GRAMINOID,0.895399165
183,matador.ca,2017,Grassland,2,390.6,251.33,451,35.65540195,486.505,358.4,0.4242,-0.29874442,0.357435826,0.08984375,0.08984375,-29.87444196,1,NotExtreme,0,56,GRAMINOID,0.895399165
184,matta.il,2016,Shrubland,5,510.8394607,181.1679567,213,64.53524627,654.5566372,540,0.3433,-0.664503784,0.212141921,-0.054000999,0.054000999,-66.45037839,2,Extr,1,57,GRAMINOID,0.262439539
185,matta.il,2016,Shrubland,6,510.8394607,181.1679567,213,64.53524627,654.5566372,540,0.3433,-0.664503784,0.212141921,-0.054000999,0.054000999,-66.45037839,2,Extr,1,57,GRAMINOID,0.262439539
186,matta.il,2016,Shrubland,9,510.8394607,181.1679567,213,64.53524627,654.5566372,540,0.3433,-0.664503784,0.212141921,-0.054000999,0.054000999,-66.45037839,2,Extr,1,57,GRAMINOID,0.262439539
187,matta.il,2016,Shrubland,3,510.8394607,181.1679567,213,64.53524627,654.5566372,540,0.3433,-0.664503784,0.212141921,-0.054000999,0.054000999,-66.45037839,2,Extr,1,57,GRAMINOID,0.262439539
188,matta.il,2016,Shrubland,2,510.8394607,181.1679567,213,64.53524627,654.5566372,540,0.3433,-0.664503784,0.212141921,-0.054000999,0.054000999,-66.45037839,2,Extr,1,57,GRAMINOID,0.262439539
189,milparinka.au,2017,Grassland,2,228.2,79.87,385,65,326.18,192,0.1338,-0.584010417,0.698854167,0.188541667,0.188541667,-58.40104167,1,NotExtreme,0,58,GRAMINOID,0.620793803
190,milparinka.au,2017,Grassland,6,228.2,79.87,385,65,326.18,192,0.1338,-0.584010417,0.698854167,0.188541667,0.188541667,-58.40104167,1,NotExtreme,0,58,GRAMINOID,0.620793803
191,milparinka.au,2017,Grassland,4,228.2,79.87,385,65,326.18,192,0.1338,-0.584010417,0.698854167,0.188541667,0.188541667,-58.40104167,1,NotExtreme,0,58,GRAMINOID,0.620793803
192,morient.ar,2017,Shrubland,3,464.1290323,249.3845161,349,46.26827912,334.9677419,382.7,0.2035,-0.348355066,-0.124725002,0.212775104,0.212775104,-34.83550664,2,NotExtreme,0,59,GRAMINOID,0.773347463
193,morient.ar,2017,Shrubland,5,464.1290323,249.3845161,349,46.26827912,334.9677419,382.7,0.2035,-0.348355066,-0.124725002,0.212775104,0.212775104,-34.83550664,2,NotExtreme,0,59,GRAMINOID,0.773347463
194,naqu.cn,2018,Grassland,19,495.4618795,340.3635829,226,31.30377997,488.5774058,430,0.5728,-0.208456784,0.136226525,0.152236929,0.152236929,-20.8456784,1,NotExtreme,0,61,GRAMINOID,0.690217994
195,naqu.cn,2018,Grassland,612,495.4618795,340.3635829,226,31.30377997,488.5774058,430,0.5728,-0.208456784,0.136226525,0.152236929,0.152236929,-20.8456784,1,NotExtreme,0,61,GRAMINOID,0.690217994
196,naqu.cn,2018,Grassland,32,495.4618795,340.3635829,226,31.30377997,488.5774058,430,0.5728,-0.208456784,0.136226525,0.152236929,0.152236929,-20.8456784,1,NotExtreme,0,61,GRAMINOID,0.690217994
197,naqu.cn,2018,Grassland,53,495.4618795,340.3635829,226,31.30377997,488.5774058,430,0.5728,-0.208456784,0.136226525,0.152236929,0.152236929,-20.8456784,1,NotExtreme,0,61,GRAMINOID,0.690217994
198,naqu.cn,2018,Grassland,48,495.4618795,340.3635829,226,31.30377997,488.5774058,430,0.5728,-0.208456784,0.136226525,0.152236929,0.152236929,-20.8456784,1,NotExtreme,0,61,GRAMINOID,0.690217994
199,naqu.cn,2018,Grassland,215,495.4618795,340.3635829,226,31.30377997,488.5774058,430,0.5728,-0.208456784,0.136226525,0.152236929,0.152236929,-20.8456784,1,NotExtreme,0,61,GRAMINOID,0.690217994
200,nplatte.us,2016,Shrubland,4,288.195,166.71651,124,42.15149118,413.7,305,0.2532,-0.453388492,0.356393443,-0.055098361,0.055098361,-45.33884918,2,Extr,1,63,GRAMINOID,0.975490506
201,nplatte.us,2016,Shrubland,6,288.195,166.71651,124,42.15149118,413.7,305,0.2532,-0.453388492,0.356393443,-0.055098361,0.055098361,-45.33884918,2,Extr,1,63,GRAMINOID,0.975490506
202,nplatte.us,2016,Shrubland,2,288.195,166.71651,124,42.15149118,413.7,305,0.2532,-0.453388492,0.356393443,-0.055098361,0.055098361,-45.33884918,2,Extr,1,63,GRAMINOID,0.975490506
203,nplatte.us,2016,Shrubland,10,288.195,166.71651,124,42.15149118,413.7,305,0.2532,-0.453388492,0.356393443,-0.055098361,0.055098361,-45.33884918,2,Extr,1,63,GRAMINOID,0.975490506
204,nplatte.us,2016,Shrubland,12,288.195,166.71651,124,42.15149118,413.7,305,0.2532,-0.453388492,0.356393443,-0.055098361,0.055098361,-45.33884918,2,Extr,1,63,GRAMINOID,0.975490506
205,nplatte.us,2016,Shrubland,14,288.195,166.71651,124,42.15149118,413.7,305,0.2532,-0.453388492,0.356393443,-0.055098361,0.055098361,-45.33884918,2,Extr,1,63,GRAMINOID,0.975490506
206,nplatte.us,2016,Shrubland,8,288.195,166.71651,124,42.15149118,413.7,305,0.2532,-0.453388492,0.356393443,-0.055098361,0.055098361,-45.33884918,2,Extr,1,63,GRAMINOID,0.975490506
207,nplatte.us,2016,Shrubland,16,288.195,166.71651,124,42.15149118,413.7,305,0.2532,-0.453388492,0.356393443,-0.055098361,0.055098361,-45.33884918,2,Extr,1,63,GRAMINOID,0.975490506
208,nyngan.au,2017,Grassland,2,219.6,76.86,382,65,647.2546237,441,0.3038,-0.825714286,0.467697559,-0.502040816,0.502040816,-82.57142857,1,Extr,1,64,GRAMINOID,0.272447297
209,nyngan.au,2017,Grassland,4,219.6,76.86,382,65,647.2546237,441,0.3038,-0.825714286,0.467697559,-0.502040816,0.502040816,-82.57142857,1,Extr,1,64,GRAMINOID,0.272447297
210,nyngan.au,2017,Grassland,6,219.6,76.86,382,65,647.2546237,441,0.3038,-0.825714286,0.467697559,-0.502040816,0.502040816,-82.57142857,1,Extr,1,64,GRAMINOID,0.272447297
211,paike.ar,2017,Grassland,5,205.916129,94.72141935,469,54,143.3540645,202,0.2923,-0.531082082,-0.290326413,0.019386777,0.019386777,-53.10820824,1,NotExtreme,0,67,GRAMINOID,0.844895725
212,paike.ar,2017,Grassland,6,205.916129,94.72141935,469,54,143.3540645,202,0.2923,-0.531082082,-0.290326413,0.019386777,0.019386777,-53.10820824,1,NotExtreme,0,67,GRAMINOID,0.844895725
213,paike.ar,2017,Grassland,4,205.916129,94.72141935,469,54,143.3540645,202,0.2923,-0.531082082,-0.290326413,0.019386777,0.019386777,-53.10820824,1,NotExtreme,0,67,GRAMINOID,0.844895725
214,passogavia.it,2019,Grassland,7,827.952686,665.197686,438,19.65752425,678.6812,1281,3.764,-0.480719995,-0.470194223,-0.353666912,0.353666912,-48.07199953,1,Extr,1,68,GRAMINOID,0.527300681
215,passogavia.it,2019,Grassland,6,827.952686,665.197686,438,19.65752425,678.6812,1281,3.764,-0.480719995,-0.470194223,-0.353666912,0.353666912,-48.07199953,1,Extr,1,68,GRAMINOID,0.527300681
216,passogavia.it,2019,Grassland,8,827.952686,665.197686,438,19.65752425,678.6812,1281,3.764,-0.480719995,-0.470194223,-0.353666912,0.353666912,-48.07199953,1,Extr,1,68,GRAMINOID,0.527300681
217,passogavia.it,2019,Grassland,10,827.952686,665.197686,438,19.65752425,678.6812,1281,3.764,-0.480719995,-0.470194223,-0.353666912,0.353666912,-48.07199953,1,Extr,1,68,GRAMINOID,0.527300681
218,passogavia.it,2019,Grassland,9,827.952686,665.197686,438,19.65752425,678.6812,1281,3.764,-0.480719995,-0.470194223,-0.353666912,0.353666912,-48.07199953,1,Extr,1,68,GRAMINOID,0.527300681
219,pineta.es,2016,Grassland,8,763.5,624.96678,214,18.14449509,964.4,1356.602,1.3053,-0.539314567,-0.289106164,-0.437196761,0.437196761,-53.93145668,1,Extr,1,69,GRAMINOID,0.946369808
220,pineta.es,2016,Grassland,1,763.5,624.96678,214,18.14449509,964.4,1356.602,1.3053,-0.539314567,-0.289106164,-0.437196761,0.437196761,-53.93145668,1,Extr,1,69,GRAMINOID,0.946369808
221,pineta.es,2016,Grassland,7,763.5,624.96678,214,18.14449509,964.4,1356.602,1.3053,-0.539314567,-0.289106164,-0.437196761,0.437196761,-53.93145668,1,Extr,1,69,GRAMINOID,0.946369808
222,pineta.es,2016,Grassland,11,763.5,624.96678,214,18.14449509,964.4,1356.602,1.3053,-0.539314567,-0.289106164,-0.437196761,0.437196761,-53.93145668,1,Extr,1,69,GRAMINOID,0.946369808
223,pineta.es,2016,Grassland,2,763.5,624.96678,214,18.14449509,964.4,1356.602,1.3053,-0.539314567,-0.289106164,-0.437196761,0.437196761,-53.93145668,1,Extr,1,69,GRAMINOID,0.946369808
224,pineta.es,2016,Grassland,12,763.5,624.96678,214,18.14449509,964.4,1356.602,1.3053,-0.539314567,-0.289106164,-0.437196761,0.437196761,-53.93145668,1,Extr,1,69,GRAMINOID,0.946369808
225,plattev.us,2017,Grassland,6,1042.1,521.05,518,50,834.75,961.6,0.8971,-0.458142679,-0.131915557,0.083714642,0.083714642,-45.81426789,1,NotExtreme,0,70,GRAMINOID,0.569928874
226,plattev.us,2017,Grassland,5,1042.1,521.05,518,50,834.75,961.6,0.8971,-0.458142679,-0.131915557,0.083714642,0.083714642,-45.81426789,1,NotExtreme,0,70,GRAMINOID,0.569928874
227,plattev.us,2017,Grassland,4,1042.1,521.05,518,50,834.75,961.6,0.8971,-0.458142679,-0.131915557,0.083714642,0.083714642,-45.81426789,1,NotExtreme,0,70,GRAMINOID,0.569928874
228,pneburn.br,2019,Grassland,4,1284.693571,963.1274714,301,25.03056816,1489.460024,1568.26,1,-0.385862375,-0.050246755,-0.180815955,0.180815955,-38.58623752,1,Extr,1,71,GRAMINOID,0.724355721
229,pneburn.br,2019,Grassland,28,1284.693571,963.1274714,301,25.03056816,1489.460024,1568.26,1,-0.385862375,-0.050246755,-0.180815955,0.180815955,-38.58623752,1,Extr,1,71,GRAMINOID,0.724355721
230,pneburn.br,2019,Grassland,20,1284.693571,963.1274714,301,25.03056816,1489.460024,1568.26,1,-0.385862375,-0.050246755,-0.180815955,0.180815955,-38.58623752,1,Extr,1,71,GRAMINOID,0.724355721
231,pneburn.br,2019,Grassland,11,1284.693571,963.1274714,301,25.03056816,1489.460024,1568.26,1,-0.385862375,-0.050246755,-0.180815955,0.180815955,-38.58623752,1,Extr,1,71,GRAMINOID,0.724355721
232,pneburn.br,2019,Grassland,48,1284.693571,963.1274714,301,25.03056816,1489.460024,1568.26,1,-0.385862375,-0.050246755,-0.180815955,0.180815955,-38.58623752,1,Extr,1,71,GRAMINOID,0.724355721
233,pneburn.br,2019,Grassland,34,1284.693571,963.1274714,301,25.03056816,1489.460024,1568.26,1,-0.385862375,-0.050246755,-0.180815955,0.180815955,-38.58623752,1,Extr,1,71,GRAMINOID,0.724355721
234,pneunburn.br,2019,Grassland,9,1284.693571,963.1274714,301,25.03056816,1489.460024,1568.26,1,-0.385862375,-0.050246755,-0.180815955,0.180815955,-38.58623752,1,Extr,1,72,GRAMINOID,0.491838868
235,pneunburn.br,2019,Grassland,25,1284.693571,963.1274714,301,25.03056816,1489.460024,1568.26,1,-0.385862375,-0.050246755,-0.180815955,0.180815955,-38.58623752,1,Extr,1,72,GRAMINOID,0.491838868
236,pneunburn.br,2019,Grassland,42,1284.693571,963.1274714,301,25.03056816,1489.460024,1568.26,1,-0.385862375,-0.050246755,-0.180815955,0.180815955,-38.58623752,1,Extr,1,72,GRAMINOID,0.491838868
237,pneunburn.br,2019,Grassland,14,1284.693571,963.1274714,301,25.03056816,1489.460024,1568.26,1,-0.385862375,-0.050246755,-0.180815955,0.180815955,-38.58623752,1,Extr,1,72,GRAMINOID,0.491838868
238,pneunburn.br,2019,Grassland,44,1284.693571,963.1274714,301,25.03056816,1489.460024,1568.26,1,-0.385862375,-0.050246755,-0.180815955,0.180815955,-38.58623752,1,Extr,1,72,GRAMINOID,0.491838868
239,pneunburn.br,2019,Grassland,32,1284.693571,963.1274714,301,25.03056816,1489.460024,1568.26,1,-0.385862375,-0.050246755,-0.180815955,0.180815955,-38.58623752,1,Extr,1,72,GRAMINOID,0.491838868
240,pozos.ar,2018,Grassland,5,281,140.5,386,50,285.0419381,244,0.2879,-0.424180328,0.168204664,0.151639344,0.151639344,-42.41803279,1,NotExtreme,0,73,GRAMINOID,0.295185985
241,pozos.ar,2018,Grassland,6,281,140.5,386,50,285.0419381,244,0.2879,-0.424180328,0.168204664,0.151639344,0.151639344,-42.41803279,1,NotExtreme,0,73,GRAMINOID,0.295185985
242,pozos.ar,2018,Grassland,4,281,140.5,386,50,285.0419381,244,0.2879,-0.424180328,0.168204664,0.151639344,0.151639344,-42.41803279,1,NotExtreme,0,73,GRAMINOID,0.295185985
243,quilpie.au,2017,Grassland,6,134.6,47.11,386,65,469.4225065,354,0.2131,-0.866920904,0.326052278,-0.619774011,0.619774011,-86.6920904,1,Extr,1,75,GRAMINOID,0.170220501
244,quilpie.au,2017,Grassland,4,134.6,47.11,386,65,469.4225065,354,0.2131,-0.866920904,0.326052278,-0.619774011,0.619774011,-86.6920904,1,Extr,1,75,GRAMINOID,0.170220501
245,quilpie.au,2017,Grassland,2,134.6,47.11,386,65,469.4225065,354,0.2131,-0.866920904,0.326052278,-0.619774011,0.619774011,-86.6920904,1,Extr,1,75,GRAMINOID,0.170220501
246,rhijn.nl,2017,Grassland,7,656.4,319.0104,462,51.4,795.9926,796.92,1.1585,-0.599695829,-0.00116373,-0.176328866,0.176328866,-59.96958289,1,Extr,1,76,GRAMINOID,0.791288492
247,rhijn.nl,2017,Grassland,2,656.4,319.0104,462,51.4,795.9926,796.92,1.1585,-0.599695829,-0.00116373,-0.176328866,0.176328866,-59.96958289,1,Extr,1,76,GRAMINOID,0.791288492
248,rhijn.nl,2017,Grassland,10,656.4,319.0104,462,51.4,795.9926,796.92,1.1585,-0.599695829,-0.00116373,-0.176328866,0.176328866,-59.96958289,1,Extr,1,76,GRAMINOID,0.791288492
249,riomayo.ar,2017,Shrubland,2,118.8491379,40.01266379,358,66.33323178,142.6758621,155,0.2164,-0.741853782,-0.079510567,-0.233231368,0.233231368,-74.1853782,2,Extr,1,77,GRAMINOID,0.880878198
250,riomayo.ar,2017,Shrubland,6,118.8491379,40.01266379,358,66.33323178,142.6758621,155,0.2164,-0.741853782,-0.079510567,-0.233231368,0.233231368,-74.1853782,2,Extr,1,77,GRAMINOID,0.880878198
251,riomayo.ar,2017,Shrubland,10,118.8491379,40.01266379,358,66.33323178,142.6758621,155,0.2164,-0.741853782,-0.079510567,-0.233231368,0.233231368,-74.1853782,2,Extr,1,77,GRAMINOID,0.880878198
252,sclaudio.ar,2018,Grassland,1,1016.406452,827.4709677,176,18.58857582,951.8645161,950,0.7277,-0.128977929,0.001962649,0.069901528,0.069901528,-12.89779287,1,NotExtreme,0,79,GRAMINOID,1
253,sclaudio.ar,2018,Grassland,10,1016.406452,827.4709677,176,18.58857582,951.8645161,950,0.7277,-0.128977929,0.001962649,0.069901528,0.069901528,-12.89779287,1,NotExtreme,0,79,GRAMINOID,1
254,sclaudio.ar,2018,Grassland,4,1016.406452,827.4709677,176,18.58857582,951.8645161,950,0.7277,-0.128977929,0.001962649,0.069901528,0.069901528,-12.89779287,1,NotExtreme,0,79,GRAMINOID,1
